1.837856463295870313e+01,4.844418195298316299e+00,3.068892809047638082e+01,9.933321450335450109e+00,6.875449885184312215e+00,8.687484782128951366e+00,4.635610899819783137e-01,2.415012411007641246e-01,7.694272742708331281e-01,2.511016897282623561e-01,3.437724943063975025e-01,2.203750630401462574e-01
1.798600841171877462e+01,4.731010137971259688e+00,3.032258535488567119e+01,9.727431228173115230e+00,6.749153684115228202e+00,8.494592609569782127e+00,4.587991028918537162e-01,2.347212070544606177e-01,7.630109689731459088e-01,2.494166064919605130e-01,3.374576838568162929e-01,2.196218364596591588e-01
1.760327345277119093e+01,4.633548969655847394e+00,2.996243697165986575e+01,9.530347260851439017e+00,6.627900478727604572e+00,8.316921454575236794e+00,4.539284883685559269e-01,2.289393354278937698e-01,7.565508600223297409e-01,2.476796050253929349e-01,3.313950232504948024e-01,2.188638422272802808e-01
1.716520453658478829e+01,4.526273561143601576e+00,2.954529720290900840e+01,9.304728420175560899e+00,6.487271223112490937e+00,8.113445081021223970e+00,4.481407021742993546e-01,2.226049207530835794e-01,7.489580072386996523e-01,2.455790804682348727e-01,3.243635615827483165e-01,2.178878808665697941e-01
1.680356733154526694e+01,4.439461921526422827e+00,2.919202076404225110e+01,9.117415692965359142e+00,6.367984962112805292e+00,7.942457673957480146e+00,4.431909999535757483e-01,2.174998560514821988e-01,7.424061690726194707e-01,2.437249123097184889e-01,3.183992479282456434e-01,2.169040795264998989e-01
1.647486751233933688e+01,4.330160122679478363e+00,2.884264262068276707e+01,8.935644735096433422e+00,6.253265458521707565e+00,7.754294253417703509e+00,4.380234888105329905e-01,2.110273847980119744e-01,7.356087026633815196e-01,2.415270532466178011e-01,3.126632724304416189e-01,2.151897759349561123e-01
1.603296364481652247e+01,4.229965766980172681e+00,2.838585751716926353e+01,8.706154736397046179e+00,6.104668023977177782e+00,7.543642625875496499e+00,4.313705401985495347e-01,2.052037901861368252e-01,7.267519845765174624e-01,2.389084612352960491e-01,3.052333963412296458e-01,2.135822768877765343e-01
1.583114524052793115e+01,4.152878258890975616e+00,2.815636624997926418e+01,8.589847693254073491e+00,6.028190433638245693e+00,7.414741709776347278e+00,4.278703082147496950e-01,2.006768491460069193e-01,7.220957948359469913e-01,2.372728867042434298e-01,3.014095183509382658e-01,2.120224546839976076e-01
1.544800918973755799e+01,4.090672283487318595e+00,2.776333314268256203e+01,8.398502417068216985e+00,5.902960849432600909e+00,7.253788843110718254e+00,4.221112690713196836e-01,1.971691057311637518e-01,7.144441388022720885e-01,2.351310803675337457e-01,2.951480373896693266e-01,2.110241197864167750e-01
1.521964478896106421e+01,4.004018166135884016e+00,2.748591679589193504e+01,8.266550732307283766e+00,5.814293019490370362e+00,7.106949522932578311e+00,4.178197850662578872e-01,1.921314019364219472e-01,7.085944457995272394e-01,2.330611412577583696e-01,2.907146458788694710e-01,2.089681365861043583e-01
1.476832549227732017e+01,3.906685472144024729e+00,2.698822373947455588e+01,8.031391648749513834e+00,5.654912525028599646e+00,6.889596826671947838e+00,4.103833952159566811e-01,1.866106037650024085e-01,6.985132321700721070e-01,2.299755009626128777e-01,2.827456208889118638e-01,2.068063913813762145e-01
