1.836179677810680388e+01,4.872433998154505730e+00,3.064800836190248390e+01,9.877847251662938532e+00,6.899061316054943660e+00,8.615833485820290960e+00,1.936389482866382183e-01,9.948316576935586908e-02,3.107451389666295860e-01,1.032134414438528047e-01,1.398757463716356342e-01,9.128784438221008990e-02
1.794270362706745203e+01,4.800147515152195510e+00,3.022675796795306269e+01,9.599942044905370508e+00,6.801688309833574309e+00,8.331422319439452551e+00,2.018564456680476682e-01,1.008520444545711742e-01,3.116845126774557828e-01,1.060219199016414204e-01,1.402776142423926009e-01,9.508646997171349424e-02
1.753928969169346175e+01,4.733533659140913841e+00,2.981573068917791502e+01,9.334974900290655242e+00,6.706536365734738325e+00,8.064082412132012934e+00,2.089573440084068201e-01,1.017699773933647550e-01,3.120136433096786788e-01,1.079679895438383774e-01,1.405478779175106385e-01,9.758820261454040357e-02
1.708034034060823103e+01,4.658768789457500503e+00,2.934276664080330121e+01,9.034159536455529604e+00,6.596300640356235867e+00,7.761527817257881878e+00,2.168069068391951237e-01,1.026925182862623159e-01,3.122706545394710043e-01,1.100195897972798542e-01,1.408601543467117856e-01,1.002430774993213064e-01
1.670292037801987206e+01,4.597353031195977380e+00,2.894597447948835267e+01,8.787209937966489193e+00,6.503182594517209481e+00,7.513803148480949545e+00,2.230115561697088578e-01,1.033565643110441190e-01,3.123830360719546673e-01,1.115656228518860232e-01,1.411197974964567281e-01,1.023095710801217029e-01
1.634181259510599915e+01,4.526611400170107657e+00,2.855304748247192492e+01,8.545151601396012708e+00,6.410969512405528370e+00,7.262144119755395977e+00,2.271449062026603682e-01,1.046226808161680455e-01,3.118607495077720948e-01,1.122740474336836880e-01,1.412688141898743588e-01,1.042417311961997273e-01
1.588014996239725285e+01,4.451123100496594098e+00,2.804665224148689262e+01,8.244566768290519931e+00,6.291982250934673004e+00,6.962879818033420598e+00,2.330591612092801634e-01,1.051352078952981356e-01,3.111270097544090452e-01,1.130165107670534491e-01,1.414003920611660026e-01,1.055147647680437228e-01
1.565667137485429450e+01,4.402503988398789758e+00,2.779230471469874431e+01,8.092819339375992627e+00,6.231316433419033629e+00,6.802211268681520373e+00,2.352591149176863905e-01,1.061083635494724231e-01,3.107538911848621854e-01,1.133898498166797525e-01,1.415307302393063460e-01,1.069407403672553297e-01
1.526872421450627293e+01,4.347697229749174497e+00,2.736162071814538876e+01,7.845517375132541993e+00,6.130055622236897150e+00,6.564116542810094934e+00,2.402741228769501025e-01,1.059265108531714239e-01,3.099520213167353266e-01,1.137274167413039883e-01,1.415645178334482557e-01,1.071487121388781105e-01
1.501461358508615618e+01,4.290835395175665035e+00,2.705784709332295890e+01,7.673755676367250089e+00,6.057846854295096506e+00,6.383411276410154933e+00,2.417269285941282264e-01,1.068896637157613905e-01,3.089745162100987486e-01,1.134219540749454719e-01,1.415832570874124285e-01,1.079574301891211008e-01
1.455093976432437231e+01,4.214471622897261405e+00,2.651856324044327451e+01,7.374090008820608944e+00,5.929791774219194345e+00,6.088480480744923540e+00,2.467547759831713039e-01,1.071717248976783443e-01,3.078244083274939147e-01,1.135772350144846760e-01,1.416567158023499251e-01,1.086175574830353097e-01
1.436029484395470135e+01,4.176140548386975127e+00,2.628487843182434958e+01,7.248494570648951196e+00,5.874790676326949956e+00,5.961175293298863309e+00,2.475155150288946282e-01,1.075054075935509001e-01,3.067892488522241945e-01,1.129299123658628889e-01,1.415510303839409567e-01,1.084390724562291491e-01
1.397493780218589343e+01,4.105968427012204991e+00,2.581786476566571764e+01,6.997756082449904547e+00,5.763090174041758829e+00,5.711789846272219862e+00,2.510872929717237190e-01,1.079749253479138082e-01,3.056677704577097088e-01,1.128332286059099132e-01,1.416240016348377373e-01,1.090534315926746517e-01
1.369853907641911483e+01,4.058445268082388147e+00,2.547601373127894675e+01,6.820344938056766892e+00,5.683063798773073216e+00,5.539068801140424547e+00,2.525952302184497622e-01,1.079814432507682775e-01,3.042316453253617881e-01,1.119332426494734911e-01,1.414212724858315562e-01,1.084028981568147809e-01
1.344300275798397593e+01,3.994489493428670990e+00,2.513833652737463353e+01,6.648216774843556998e+00,5.602188219005475922e+00,5.358858488475325643e+00,2.528628089558664915e-01,1.089450299830027613e-01,3.026899778525362628e-01,1.108626898691388862e-01,1.413348945829214776e-01,1.084681274563444042e-01
1.312232832732783905e+01,3.951299021637489695e+00,2.474500085774321079e+01,6.448188182638992849e+00,5.509582333508468821e+00,5.173156400004151223e+00,2.563050523585223006e-01,1.084403170658176929e-01,3.017298575632610946e-01,1.106695873728887891e-01,1.412545397304540706e-01,1.080723931226172385e-01
1.292835200426884334e+01,3.903446381249999320e+00,2.447523128841870133e+01,6.319466040889945901e+00,5.446057593908363081e+00,5.041267113616205719e+00,2.558784329879847941e-01,1.089512032510883965e-01,3.002042698951107869e-01,1.093697865511756712e-01,1.410474995918435948e-01,1.074858499188756228e-01
