1.837878596089893790e+01,4.839064617864114126e+00,3.069379024385478161e+01,9.940539441463331016e+00,6.871126490804068787e+00,8.698710798534641242e+00,4.568743155061245620e-01,1.209173211950727855e-01,7.657024382014704367e-01,2.464922454069021773e-01,1.717565774560474989e-01,2.150300177741683028e-01
1.798768673413834662e+01,4.716817175962667363e+00,3.033389966953959416e+01,9.743888670104835725e+00,6.739768710678878172e+00,8.519440040783170076e+00,4.438717930594364702e-01,1.177673877446942796e-01,7.546478461191830078e-01,2.390301863743400645e-01,1.684477613230882243e-01,2.074124011796906752e-01
1.760456266152564808e+01,4.613851810997957159e+00,2.997970793618289420e+01,9.555501682777402195e+00,6.614025662400328187e+00,8.356164724132884913e+00,4.313795342613872541e-01,1.151677282594757712e-01,7.439164519286475263e-01,2.320219049797208610e-01,1.652820775546034737e-01,2.005581181815732639e-01
1.716551185056120588e+01,4.500836585299563097e+00,2.956915597545472352e+01,9.339590990543374716e+00,6.468124512229274536e+00,8.168986481477235273e+00,4.171298459086537624e-01,1.123125854399931872e-01,7.315297580982635939e-01,2.240318591807215487e-01,1.616085545484288732e-01,1.927572247811595030e-01
1.680229351652818792e+01,4.409329164798994505e+00,2.922100081964862639e+01,9.159958284294345887e+00,6.344069954911951470e+00,8.011196906671921525e+00,4.053674037596803892e-01,1.100005864351518980e-01,7.210854589883037846e-01,2.174242256235679183e-01,1.584833661873094601e-01,1.862897376100929037e-01
1.648042595034868185e+01,4.292035827671223380e+00,2.887696734987324376e+01,8.986305122680112945e+00,6.226033573554618172e+00,7.829391690989618624e+00,3.950350077086672851e-01,1.070031028498377168e-01,7.108843368920473305e-01,2.111587339866264346e-01,1.555168637970247014e-01,1.793524676508634896e-01
1.603837065050846533e+01,4.188149223567193324e+00,2.842612287810836946e+01,8.766171889067880585e+00,6.072398080110550822e+00,7.632975772503155731e+00,3.810855321328734391e-01,1.043928914757427800e-01,6.976411724812755510e-01,2.033035235541388874e-01,1.516511358355255024e-01,1.716653734481168869e-01
1.584114228687043813e+01,4.104417392199426473e+00,2.819972085779126303e+01,8.654686540610924794e+00,5.993362742736309201e+00,7.506847220654032427e+00,3.747121346224825955e-01,1.022413483669000339e-01,6.909640170352175925e-01,1.992980660594323994e-01,1.496629106698570133e-01,1.670010233018221490e-01
1.545461204866724358e+01,4.043276693819781720e+00,2.781121718687047917e+01,8.470750905252330654e+00,5.864108238943220641e+00,7.359888486498584292e+00,3.627324625484351639e-01,1.007464932596261187e-01,6.796691432581281056e-01,1.928341453490929336e-01,1.464117265096715470e-01,1.611895561157032919e-01
1.523202971476590761e+01,3.950225018824180534e+00,2.753712718890482236e+01,8.344318249496415874e+00,5.772955279295326037e+00,7.215761018171885866e+00,3.557506125230812111e-01,9.837038476673090615e-02,6.717616755646573790e-01,1.884406811480902055e-01,1.441210693463655101e-01,1.560866492967311336e-01
1.477951880820215891e+01,3.849457910302735542e+00,2.704453654114007577e+01,8.117856426830257988e+00,5.608145869612775058e+00,7.011439696816967881e+00,3.417146408143364456e-01,9.582817635430369851e-02,6.575350529538552813e-01,1.805402006270848680e-01,1.399739665644718356e-01,1.483867904145229621e-01
1.460630894661595214e+01,3.795785194656659201e+00,2.683085003090498333e+01,8.024810277808914094e+00,5.541664291891161831e+00,6.914774011108039353e+00,3.364828958404980086e-01,9.449083273811460792e-02,6.514859262395827910e-01,1.774124711129199672e-01,1.383062783470025148e-01,1.450302380923668144e-01
