2.623130469830747558e+01,5.705328347534165623e+00,3.466277282737498666e+01,1.496139231868151853e+01,7.192077265787801821e+00,1.481853416126646295e+01,2.634693029333005643e-01,1.137306972650806991e-01,3.471545336510125646e-01,1.503527954407502532e-01,1.437763975911183767e-01,1.491051606103875882e-01
2.552752601355441442e+01,5.580959499392535328e+00,3.413731362136847736e+01,1.453825428110219242e+01,7.061682785073529089e+00,1.433495562647012633e+01,2.578320969062146695e-01,1.106629156942464803e-01,3.425392809939856176e-01,1.470180769243226715e-01,1.410906577693572250e-01,1.453882084856564783e-01
2.485555052096540507e+01,5.473854723959749258e+00,3.362950845429502778e+01,1.413988491258882974e+01,6.936370422245587974e+00,1.388907370333994962e+01,2.524559458053994843e-01,1.080817094284061836e-01,3.380770115749400229e-01,1.438977085639271680e-01,1.385153779307544131e-01,1.420128834066042844e-01
2.409381984767922447e+01,5.356024975395858867e+00,3.304715372488107050e+01,1.368926965780151583e+01,6.791051811201291422e+00,1.338634425893591207e+01,2.462231749115500468e-01,1.052578780653794649e-01,3.328929359055308179e-01,1.402881576037849076e-01,1.355281302383440356e-01,1.381226299758737119e-01
2.347062339552903865e+01,5.260645424759663236e+00,3.256035714447764917e+01,1.332037577632829795e+01,6.667862749074828344e+00,1.297439797159470309e+01,2.410005915731618931e-01,1.029820148851665063e-01,3.284929804117066032e-01,1.372551497391905906e-01,1.329925390104069183e-01,1.348401736459802214e-01
2.289568775911611098e+01,5.141155817777820047e+00,3.208387598748321778e+01,1.296595603188030310e+01,6.549049310092470932e+00,1.255480498989338933e+01,2.357923156990355817e-01,1.000703445190993524e-01,3.239917782304352900e-01,1.340801256217855064e-01,1.305620629307734926e-01,1.311457469929267483e-01
2.215071480863995390e+01,5.030907763988009762e+00,3.147210773988645371e+01,1.252642396268389824e+01,6.395321398645107180e+00,1.206641016969333791e+01,2.293733211518532988e-01,9.749093697498475986e-02,3.183611888701499693e-01,1.303683458959070396e-01,1.274100693859681610e-01,1.271428708144989317e-01
2.179913395487326611e+01,4.946555307512969790e+00,3.116486173953670047e+01,1.230474741360770352e+01,6.316211062523847453e+00,1.179594669815545593e+01,2.258896721298956356e-01,9.543619827384650089e-02,3.153103926448278527e-01,1.281817150942207439e-01,1.257874826353219677e-01,1.244926107573351842e-01
2.117168616127261060e+01,4.877747535297698889e+00,3.064766116780030814e+01,1.194554493194701017e+01,6.186586625506809156e+00,1.141545578922680093e+01,2.206420330133474217e-01,9.392272609180420118e-02,3.106257706043832334e-01,1.252727755411819355e-01,1.231329880433422730e-01,1.215872208888142680e-01
2.078233888064295343e+01,4.782708753813762925e+00,3.028642250978010608e+01,1.170046448093658853e+01,6.094716111281995197e+00,1.111708909417657232e+01,2.166984636557789945e-01,9.164360788757029697e-02,3.069978797067102749e-01,1.227999309940984024e-01,1.212555538731562160e-01,1.185955530391606116e-01
