2.619336222377540224e+01,5.730046877224371116e+00,3.460635073630054848e+01,1.488927264065028666e+01,7.214256915186030739e+00,1.473197289701555945e+01,2.768739951935899057e-01,1.165822745641477420e-01,3.525329786471124716e-01,1.566200463700803402e-01,1.462060287397772829e-01,1.573671217178510551e-01
2.543245813503175867e+01,5.641906281423787028e+00,3.400406600913323274e+01,1.437000653922741833e+01,7.111063565486392513e+00,1.413422300436720924e+01,2.875411999556107268e-01,1.175947079210186430e-01,3.542334361918727526e-01,1.609113360017377370e-01,1.465238801719195016e-01,1.639547302637231752e-01
2.471344919586308819e+01,5.561628016739574853e+00,3.342685190361709147e+01,1.388353726707303792e+01,7.010296290637556105e+00,1.358038603687712076e+01,2.959687300989184977e-01,1.181329479793276210e-01,3.547798497089902359e-01,1.635475714945506809e-01,1.467066147936647857e-01,1.680686149193537648e-01
2.390454878250951865e+01,5.471915556906954414e+00,3.277008504283455181e+01,1.333777079089091622e+01,6.893555292800071399e+00,1.296128790973081379e+01,3.049288873799620991e-01,1.186212647911281393e-01,3.551025944828101188e-01,1.661149440848049275e-01,1.469183398732362145e-01,1.721558861556870823e-01
2.324788644034838114e+01,5.398476123144146932e+00,3.222697788872502400e+01,1.289592178174632942e+01,6.794943932048870039e+00,1.246185534613202961e+01,3.118321192112124551e-01,1.189293742083795680e-01,3.551900937998573315e-01,1.679524801562830572e-01,1.470950516956565091e-01,1.751880889024436116e-01
2.262232176476418033e+01,5.312721410576108028e+00,3.169388734385934825e+01,1.246717531476508789e+01,6.697355962053646472e+00,1.196559869064781623e+01,3.152277789155288334e-01,1.198324863270022050e-01,3.539622729427247538e-01,1.680110890838561466e-01,1.471527552179031084e-01,1.769225031302133211e-01
2.184033567192060232e+01,5.223411944677985197e+00,3.102036386932861944e+01,1.194426386836652654e+01,6.571467441236352514e+00,1.137937591670931781e+01,3.205159401440088041e-01,1.198714751807482964e-01,3.525139429964283533e-01,1.681197855223310333e-01,1.471699760516870237e-01,1.779894902759398545e-01
2.145960340163287583e+01,5.164144336840575278e+00,3.068239557762282388e+01,1.168122988103487003e+01,6.507246017200865040e+00,1.107187433077691985e+01,3.220775479582012046e-01,1.206169178313616641e-01,3.516421911446374615e-01,1.679878969103893449e-01,1.472432052196878394e-01,1.791379083570054376e-01
2.081657132125425136e+01,5.100838677599549342e+00,3.012032938849775832e+01,1.125935399212778165e+01,6.400157758981817935e+00,1.061106685395922256e+01,3.263198283093217689e-01,1.200391783822291197e-01,3.501401859022014729e-01,1.676173226048297271e-01,1.471772107221231696e-01,1.788286554813964258e-01
2.039457607109415704e+01,5.031967546321247653e+00,2.972748009958881354e+01,1.096929879603766267e+01,6.323797044268469669e+00,1.027412709167094462e+01,3.263202968889489242e-01,1.207176912578620948e-01,3.482653074639193713e-01,1.662530809793748010e-01,1.471231322726564983e-01,1.786286477699635944e-01
1.963646335313368496e+01,4.942198738797274338e+00,2.903584155090690189e+01,1.046746705254390974e+01,6.188353845184483504e+00,9.719171966419246189e+00,3.299542840908101793e-01,1.205354398671276139e-01,3.461029008232582860e-01,1.652938292762799743e-01,1.470742696982539344e-01,1.783179620912172803e-01
1.932846344713949449e+01,4.896611055273649704e+00,2.874074353046553298e+01,1.026051698271565904e+01,6.130260763665543067e+00,9.485676974444581688e+00,3.293132036365557513e-01,1.206422977771010596e-01,3.442575731314400644e-01,1.636391308030475666e-01,1.469081450637725328e-01,1.770354838440101330e-01
1.870746627907274018e+01,4.813344469556375849e+00,2.815162875535936138e+01,9.848033869347917246e+00,6.012109834180066947e+00,9.027400794794427696e+00,3.314352019542762817e-01,1.207281697629808415e-01,3.421907607297348664e-01,1.624480556344381765e-01,1.468767779208999258e-01,1.765910751800524592e-01
1.826901789919240926e+01,4.757921544758045407e+00,2.772630289611466736e+01,9.560269530435235197e+00,5.927613286846058038e+00,8.712910157657500321e+00,3.311286844757391212e-01,1.204235570946405320e-01,3.397092432791850580e-01,1.602402697139327648e-01,1.465853849166728340e-01,1.744717161531177119e-01
1.786416860705584853e+01,4.680384880050382890e+00,2.730974469853872222e+01,9.283975101348827863e+00,5.842149815614901875e+00,8.394831413609665560e+00,3.292930199776342715e-01,1.210780046611335675e-01,3.370114627168828147e-01,1.576985738178334762e-01,1.464156768356294214e-01,1.728759798002622305e-01
1.736115027720319404e+01,4.631271619310586729e+00,2.682430187083399176e+01,8.962343103881991624e+00,5.744278412080103813e+00,8.056290696699470288e+00,3.316705100578613008e-01,1.202847270093366505e-01,3.353712122737525503e-01,1.567023232471974059e-01,1.462451064535849887e-01,1.716267800086427875e-01
1.706126483442006148e+01,4.573725220037283101e+00,2.649890468022907442e+01,8.760532070512148550e+00,5.677231567802805579e+00,7.828130567356000213e+00,3.293960307094507267e-01,1.205490559835127318e-01,3.328759113666658886e-01,1.541348322309414598e-01,1.459684811393208992e-01,1.695287140854313535e-01
1.680725647776251819e+01,4.531274449325484177e+00,2.623343500040157394e+01,8.592343809940679478e+00,5.622501750414532928e+00,7.642064281694479710e+00,3.284850479654402577e-01,1.206297706249674362e-01,3.311713455136776618e-01,1.524923854077364638e-01,1.457938348333168987e-01,1.680915073553172212e-01
1.613409757330193628e+01,4.432087425506383127e+00,2.552233918943068502e+01,8.154613471225088617e+00,5.475708246415496028e+00,7.169884950767912990e+00,3.276924512697008685e-01,1.203219498178839386e-01,3.273598626627076125e-01,1.490121782459341571e-01,1.453505742979414872e-01,1.648607654837588310e-01
1.589665137122771910e+01,4.394972790187320122e+00,2.526742604292769911e+01,8.000236180544266773e+00,5.423012967288254771e+00,7.003393774923842408e+00,3.269027062387462879e-01,1.202440856867137559e-01,3.257557025185978672e-01,1.474399668054615919e-01,1.451440904469279425e-01,1.633285593780188505e-01
1.563235566452449632e+01,4.336731338144431014e+00,2.496113226062658441e+01,7.823417593223610744e+00,5.358315231681538116e+00,6.805034479067664677e+00,3.245074349225449684e-01,1.205792135148135991e-01,3.233934067233691367e-01,1.449359082122073095e-01,1.448675629124056841e-01,1.612250824920000158e-01
1.510917304895472846e+01,4.274312071707232263e+00,2.440079736010806499e+01,7.493364798522503811e+00,5.243284192829301027e+00,6.464617355391723663e+00,3.250878217026254013e-01,1.197215283724418211e-01,3.208485463698759199e-01,1.427145415020481534e-01,1.444231029863797811e-01,1.586637938796672531e-01
